LIJA FERRE SILOX G 80,38.2,33
CURVA ELECT MT 3/4,30,23
GUAYO STANLEY P/FERRE,165.3,150
LIJA NORTON AGUA 800,21.9,18
ENCHUFE NEGRO C/T,30,24
ENCHUFE T/LEV METAL,34,26.55
ENCHUFE NEGRO/AMARILL S/T,28,23
NUDO UNIV TRUP 3/8 (13669),127,106
EXTENSION TELEFONO 100 FT,153,135
EXTENSION ESPIRAL P TELEF 15FT,46.61,35
EXTENSION ELECT VERDE 15 FT,105.93,95
ENCHUFE (TU35-2P) 110 VT S/TIERRA,23.31,18
ENCHUFE AMARILLO C/T,34,30
EXTENSION TELEFONO 50 FT,97.5,81
LIJA ESMERIL NORTON #40,30,23
ENCHUFE 46203 H VOLT 15A,23.31,15
ENCHUFE MARRON,17,9.5
LIJA ESMERIL NORTON #50,30,26
ENCHUFE LEVINTON,165.3,140
EXTENSION ELECT AMAR C/REGLETA,225,190
EXTENSION ELECT NARAN C/REGLETA,207.6,180
EXTENSION ELECT KEER 8M,233.05,185
EXTENSION ELECT VERDE 6FT,68,58.5
EXTENSION ELECT VOLT 6M NARANJ,127,115
EXTENSION ELECT VOLT 2M,140,120
EXTENSION ELECT VOLT 3M,186.44,160
EXTENSION ELECT VOLT BLC 6M,300.8,264
EXTENSION ELECT SML 6FT,63.6,55
EXTENSION ELECT SML 12FT,85,70
EXTENSION ELECT NARA 25FT,233,177
EXTENSION ELECT NARA 50ft,475,413
EXTENSION TELEFONO 25 FT,51,43
LIJA ESMERIL SILOX #80,30,20.8
ENCHUFE PROW HEMB,127,120
LIJA ESMERIL NORTON #100,30,19
EXTENSION ELECT VERDE 12PIE,102,89
LLAVIN P/ GAVETA,41.95,30
EXTENSION ELECT 2053 6 FT,59.3,52
ENCHUFE METAL 220V,34,30
FUSIBLE 30AMP+,42,20
FUSIBLE 60 AMP+,116.52,50
FUSIBLE 100 AMP+,265.68,70
FOTOCELDA VOLTECK 47228,263,222
FORMON PRETUL 1´´,182.2,105
FORMON 18MM,139.83,120
EMBUDO FLEXIBLE,63.6,50
FORMON PRETUL 1/2,144,127
FORMON 12MM,93.22,70
FORMON 6MM,69.92,50
FOTOSELDA LIZA,241.5,210
FOCO AZUL,163.14,75
LINTERNA (DJT0024),127,96
GRAPA NEGRA 3.5MM,46.6,38.5
GRAPA NEGRA 5MM,51,46.5
GRAPA NEGRA 6MM,33.9,28
GRAPA NEGRA 7MM,33.9,30
GRAPA NEGRA 8MM,25.42,20
GRAPA NEGRA 9MM,25.42,18
GRAPA NEGRA 10MM,25.42,17
GRAPA NEGRA 12MM,25.42,18
CUCHILLO P/LINOLIO 17702,106,89
GRAPA CORRUGADA 1/2 ALEMANA,1.7,1.35
GRAPA ESPEJO MIRRO 3/16,38.14,32
GRAPA MADERA  6MM,17,8
GRAPA  MADERA 10MM,13.98,10
GRAPA MADERA  6MM G,34,20
GRAPA MADERA 8MM G,34,25
GRAPA VOLTECK 5MM,21.2,17.3
GRAPA CENT 8MM,25.42,22.01
GRAPA VOLTECK 8MM,25.4,22
GRAPA VOLTECK 10MM,30,26
GRAPA VOLTECK 12MM,34,29.5
GRAPA GRAPADORA 5/16X0.5,55,43.4
GRAPA GRAPADORA 3/8X0.5,63.6,52.3
GRAPA GRAPADORA 1/4X0.5,37.29,29.5
GRAPA CENTURION 25MM,4.66,1.8
INTERRUPTOR SUP (AGRO),18.59,11.3
INTERRUPTOR SENCILLO PROW,72,68
INTERRUPTOR TRIP PROW,114.4,101
INTERRUPTOR SENC EMP T/LEV,25.4,23
INTERRUPTOR SENC ELIT 3WAY,68,56.6
INTERRUPTOR DOBLE OLYMPIA,50.8,39
INTERRUPTOR TRIPLE OLYMPIA,83.93,53
INTERRUPTOR ROOM SENC,51,41.68
INTERRUPTOR DOBLE T/LEVITON,41.95,32
INTERRUPTOR ROOM DOBLE,64,55
INTERRUPTOR ROOM COMBINADO,63.6,50
INTERRUPTOR LEVINTON CLASICO,72,63
INTERRUPTOR AEREO,16.94,11
INTERRUPTOR VOLT SUP SENC,30,23.3
JUMPER NEGRO 12¨,97.5,85
JUMPER ROJO 12¨,97.5,74
JUMPER 24¨,169.5,168
JUMPER 36¨,233.33,225
LIJA GRINCO #600,29.7,25
LIJA GRINCO G150,38,34
LLAVIN PIVOT CORTO GERMAN,293.64,220
LIMA PLANA 10997 CERRAJERO,119,98
LIJA GRINCO # 80,38,36.8
LIJA GRINCO # 100,38,36
LIJA GRINCO # 120,38.14,34.5
LIJA TRUPER #180,18.64,13
LIJA TRUPER # 80,25.4,23
LIJA TRUPER #100,25.4,22.4
LIJA TRUPER #120,25.4,19.3
LIJA TRUPER #150,18.64,15
LIJA GRINCO #220,34,31.6
LAMINA SWICHE 60W,4.66,0.9
LIJA GRINCO #320,34,32
LIJA ESMERIL NORTON #60,30,30
LIJA GRINCO #180,38.14,35.5
LIJA TRUPER #400,21.2,18.4
LIJA AGUA 500,18.64,13
LAMINA SWICH 30AMP,4.66,0.84
LLAVIN P/PUERTA SIN LLAVE (SJI-0032),214.41,170
LIJA GRINCO #240,34,31.6
LIJA TRUPER #60,34,32
LLAVE MEC BENO #11,51,40
LLAVE MEC BENO #16,80.5,70
LIJA ABRACOL #360,25.4,15
LLAVE TALADRO  TRUP 3/8,55,44.3
LIJA GRINCO 360,34,25
LIJA AGUA 150 WURTH,30,19
LLAVIN P/GAVETA 39-32C,60.59,45
LLAVE MEC SML #18,68,56
LIMA TRUP TRIANGULAR 6¨,68,56.6
LIMA TRUP TRIANGULAR 8¨,102,88
LIMA PLANA 15155,110,95
LIJA TRUPER # 600,22,16.6
LIMA RABO RATON (15197),110,96
LIMA PLANA 15311 BASTARDA,144,125
LIMA ESCORFINA 15321,148.3,108
MULTIMETRO TESTER TRUP 10404,1737.3,1505
MACHETE BELLOTA 22¨,296.6,260
MASILLA MADERA CANO 8 OZ,102.54,80
MASILLA LANCO BLC 16Z PP-223-6,135.6,114.3
MASCARILLA QUIRUR AZUL,4.24,2
TORN CHIRRO 2´´,0.8,0.5
TORN CHIRRO 1 1/2´´,0.64,0.4
TORN CHIRRO 1´´,0.42,0.3
ENCHUFE EUROPEO NEGRO,13.98,7
DISCO CORTE STARLEY 14,169.5,113
TAIRRA VERDE,0.85,0.3
ALAMBRE,93.3,100
"TAIRRA BLANCO 20""",8.5,2.6
TAIRRA NEGRA 6´´ 4x150,0.46,0.3
TAIRRA SML  N/B 12´´,1.5,0.8
TAIRRA SML N/B 8´´,0.51,0.4
TAIRRA SML N/B 6´´,0.42,0.31
TAIRRA SML N/B 14´´,1.69,0.9
TAIRRA ROJO,0.85,0.48
TAIRRA SML N/B  18,4.24,3
OLEO MEGA 2) 3) PEQ,127,95
OLEO TOKA 02,135.6,118
OLEO TOKA 03,140,123
OLEO MEGA 8Z,220.34,180
PILA VOLT 1.5 V ZINC-CARBON 46311,42.4,37
PILA VOLT ALCALINA   AAA (46316),28,24
PINZA INGCO 6´´,165.3,145
ALICATE ELECT DIESEEL 8´¨,207.63,175
PILA VOLT ALCALINA AA 46315,21.2,18
PALOMETA FIERO 6X8,30,27.5
PALOMETA 6X10 BLANCA REF,63.6,56
PIVOT ROLITO BRONCE,13.56,11.5
PORTACANDADO REFZD 3 1/2,32.63,25
"PRENSA PRETUL 3""",190.68,165
PRENSA RESORTE (THT13362),55,45
TOMACORRIENTE D SUPERFICIE VOLTE,51,46.4
PRENSA 3´´ SML,119,100
PORTACANDADO SML 4,55,42
SOLDADOR ESTAÑO IRON 60AM,148.3,130
PROTECTOR P/TOMA C,4.66,1
PINZA PRESION TRUP 12¨,489.41,387
PUNTA ESTRIA (12146) #1 2´´,17,15.5
PUNTA ESTRIA (12155) #3 3´´,21.2,17
TOMACORRIENTE T/LEVITON,25.42,21
PUNTA ESTRIA BENO DOBL,30,20
PUNTA ESTRIA  CENT  # 2,21.2,17.2
PISTOLA SILICON TRUP 1/2 25W,364.4,316
PASTA P/SOLDAR,80.5,70
PUNTA ESTRIA (12152) #1 3´´,21.2,17
CANDADO YALE 60MM,1038,877
SOLDADOR ESTAÑO PRETUL 60W,220,184
PORTACANDADO 5¨ BICROM,80.5,66
PORTACANDADO SML 3,34,28
PINZA P/CABLE 100A=C/U,13.98,7.7
PINZA P/CABLE= 30 ABRIKEL,68,58.4
PUNTILLA 1/2¨,119,110
PILA VOLT ALCALINA 9V (46319),106,90
CANDADO SJT0300DX 60MM,148.31,90
PIVOT ROLLITO NIQUELADO,8.5,7
PORTACANDADO BENO 2,25.4,18.6
ROCETA BLANCA PVC,30,25
RESBALADOR BLANCO 7/8,1.27,0.85
RESBALADORES 1/2¨ BLANCO,0.75,0.59
RESBALADORES 5/8¨ BLANCO,0.94,0.77
MASKING TAPE 2* 3M 2210,110,99
RECEPTACULO PORCELANA,17,15
REGLETA P/INVERSOR 30AMP,60.59,46
ROCETA LEVINTON,110,94
REGLETA REDONDA USB,211.86,185
ROCETA SATCO,51,45
REGLETA ROOM 6 SALIDAS,148,125
REGLETA OUTLET PARED,97.5,75
REGLETA VOLTECK 47188,204,190
BLANCO ESPAÑA,8.8,6
ESMALTE NARANJA 1/16,68,55
SWITCH MACHETE 2 X 60 AMP,106,64
SOLDADOR ESTAÑO PRETUL 30W,254.2,208
SWITCH DOBLE TIRO 100,199.2,167
SWITCH MACHETE  2X60 TAIWAN,729,635
SERRUCHO PRETUL,199.2,156
SERRUCHO PRETUL 20´´,241.5,191.2
PRENSA 6¨ P/HIERRO PRET+,312.29,145
SWITCH MACHETE 2 X 30 AMP,72,66
SWITCH ELECTRICO 3P 1422,42.4,38
SWIC ELECTRICO 81,23.31,15
RASTRILLO HUNTER S/PALO,207.6,180
SPLITTER  3 VIAS AZUL,23.5,18
SWITCH DOBLE TIRO 2X60 AMP,106,85
SPLITTER  1 ENTRADA,37.29,29
MACHETE FERRAWYY 20,190.7,165
MACHETE CORNETA 12,212,185
REGLETA HUNTER 6 SALIDAS,125.85,84
SPLITTER  2 VIAS AZUL,17,7.8
TAPE TRUP 18 M X 19 M,42.4,37
TAPE TRUP PEQ,25.4,18
TIRADOR CROMADO LUJO 8,34,27
TIRADOR MARRON BENO,17,5
TIRADOR P/PUERTA ELITE,161,140
TOMACORRIENTE DOBLE CAJA AZUL,23.32,13
TIRADOR P/PUERTA SML,191,150
PROBADOR TRUP (13985),203.4,168
TIRADOR AC AB,23.31,18
TIRADOR BOTON AC AB,18.64,12
TAPA PVC P/ TOMACORRIENTE,10.17,8
TAPE 3M TEMFLEX GR,110,100
TIRADOR P/PUERTA (SJT0050),74.58,56
TORN DIABLITO 10X3/4,0.42,0.37
TIRADOR (SJT-0213),21.2,12
TORN HILTIN 1/2 X 3+,18.64,14
TERMINAL ELECT SC-35,12.7,9
TERMINAL ELECT SC-25),8.5,7.2
TOMACORRIENTE DOBLE 220 VOLT,102,86
TOMACORRIENTE LEVINTON,63.6,60
TIRADOR (SJT0231),21.2,15
TOMACORRIENTE VOLTECK 46100,93.2,81
TORN TIRAFONDO 10X3/4,0.76,0.64
TORN TIRAFONDO 10X1¨,1.02,0.74
TAPA 2X4 AMARILLA,23.31,15
TORN TIRAFONDO 10X1 1/2,1.36,1.14
TORNILLO TIRAFOND 10X2,1.31,1
TORN TIRAFONDO 12X3/4,1.69,1.5
TORN DIABLITO 10X2 1/2,2.54,2.25
TAPA METAL SWICH 2X4,17,16
TAPA METAL CIEGA 2X4,17,12
TIJERAS SCOSSORS,106,90
TAPE GLOBAL,17,12.5
CONECTOR MT 1/2,15.85,12.5
TORN DIABLITO 8X3/4,0.42,0.25
TORN ALUZIN 10X1 1/2,1.4,1
TORN DIABLITO 6X2,1.02,0.85
TORN DIABLITO 8X2,1.19,0.75
TORN DIABLITO 12X2,2.12,1.73
EXTENSION ELECT 9 FT MASTER,72,63.3
TORN TIRAFONDO C/EXAG 5/16X2,6.72,4
TORN DIABLITO 8X1 1/2,0.93,0.8
TERMINAL ELECT SC-50,17,15.3
TUBO LED 18WS,191,130
TORN AUTORROSCAB 8X2,1.4,0.9
TORN AUTORROSCAB 8X1/2,0.76,0.6
TORN HILTIN 3/8 X 4+,16.77,8
TORN AUTORROSCAB 8X1¨,1.02,0.75
TERMINAL ELECT SC-70,25.4,22.5
TORN DIABLITO 10X3,2.12,1.75
TIRADOR CROMADO,12.7,7
TORN ALUZIN 12X 1 1/2,2.3,2
TUBO MT 3/4,296.6,275
TAPA PVC 2X4  P/SWICH,8.5,5
TORN DIABLITO 6X1/2,0.3,0.2
TAPA PVC P/TOMACORRIENTE 220V,10.16,8.5
TORN TIRAFONDO C/HEXAG 5/16 X 1 1/2,4.24,3.2
TAPE HIGH GR,42.37,35
TESTER DIGITAL PEN 831B,390,340
TORN TIRAFONDO C/HEXAG 3/8X3,6,4
PROBADOR TRUP T/LAPIZ (13987),76.3,64
TOMACORRIENTE COMBINADO T/LEV,41.95,33
TAPE 3M TEMFLEX  PEG,76.3,59
CAJA SUPLEMENTO 2X4 METAL,46.6,40
TORN ALUZIN S/GOMA 14X3/4,1.58,1.18
TORN DIABLITO 3X14,4.24,3.7
TORN HILTIN 1/4 X 2 3/4 BROCA 5/16,6.52,4.6
TORN ALUZIN 12X3/4,1.53,1.4
TOMACORRIENTE P/ESTUFA,23.31,10
TORN ALUZIN 12X2,2.54,2.2
TIMBRE DIN DON,135.6,110
TERMINAL AMARILLO,3.1,1.5
TERMINAL SC16,7,3
TAPE HIGH,22,15
TOMACORRIENTE ROOM C/B,85,72
TORN HILTIN 1/2 X 4+,30,24
TAPA METAL SWITCH DOBLE 2X4,13.98,10
TORN HILTIN 5/16 X 31/2+,11.19,8
TORN AUTORROSCAB 8 X 3/4,0.85,0.77
TORN DIABLITO 8 X 2 1/2,1.69,1.5
TORN DIABLITO 8X1,0.85,0.7
TORN HILTIN 5/8 X4,41.95,30
TOMACORRIENTE C/USB,233.05,175
TRANSFORMADOR P/ANT,29.7,21.8
TARUGO BLANCO 3/16 X1,0.51,0.38
TORN HILTIN 5/16 X 2 1/2 BROCA 3/8,9.32,7.4
TOMACORRIENTE MACO CREMA,72,60
PROBADOR TRUP 100-500V (13988),51,43.7
PROBADOR ELECT SANELEC,79.2,60
PROBADOR TRUP DIGITAR 18333,68,56
TAPA METAL OCTAGONAL,19.5,18
TAPA PVC CIEGA 2X4 ROOM B/C,30,27
COUPLING MT 3/4 (AGRO),20.4,17.6
COUPLING MT 1/2 (AGRO),15.3,14
TAPA PVC VOLTECK 220V,25.4,21
TAPA PVC CIEGA 2X4,8.5,5
CONECTOR MT 3/4 (AGRO),21.2,20
TARUGO VERDE 1/4X2,0.94,0.5
"TORN DIABLITO 10X1""",0.85,0.6
UNION COAXIAL,8.48,4
VALVULA CISTERNA PVC 1/2 FAMA,170,147
ZOCALO DOBLE,46.61,36.2
ZOCALO D CADENA,27.96,22
ZOCALO C/CADENA Y TOMACORRIENTE,33.55,26.6
ZOCALO PORCELANA P/LAMPARA,21,11.14
ZOCALO GOMA,25.4,19
ZOCALO C/ENCHUFE,34,28.3
PVC ARANDELA 3,135.6,112
PVC ADAPTADOR MACHO  1/2,6.7,5.46
PVC ADAPTADOR MACHO 3/4,8.47,6.84
ACERO PLASTICO GRIS ABRO GR 507,127,110
PVC ADAPTADOR MACHO 1 1/2,21.2,8
PVC ADAPTADOR MACHO 2¨,30,15
FREGADERO 21X20,995.76,870
PVC ARANDELA PLANA,107.21,85
PVC ADAPTADOR HEMB 1/2,6.69,5.7
PVC ADAPTADOR HEMB 3/4,10.2,3
PVC ADAPTADOR HEMB 1¨,17,6
ASIENTOS P/LLAVE SAYCO 1/2X18,23.31,17.1
ASIENTOS P/LLAVE INIVERSAL 5/8X1,23.31,16
ANZUELO # 10,6.52,5.5
ANZUELO # 14,4.24,2.4
PVC ADAPTADOR MACHO  1¨,17,14.5
PVC ADAPTADOR HEMBRA 2´´,34,30.7
ACERO PLASTICO GRIS ABRO PEQ.,72,67
ACERO PLASTICO EPOXY,51,47
CONECTOR BOMBA 5 SALIDAS,296.6,275
MECLADORA FOSET PVC P/LAV,368.23,286
AUTOMATICO P/BOMBA SML,229,200
ADAPTADOR MEZC  1/2 X 20 MM,38.14,29
AUTOMATICO CENTURION,330.5,350
ELICES ABANICO,161.01,140
ANZUELO #13,4.23,3.6
ABANICO P P/BOMBA LADRONA,33.89,26
VALVULA FOSET P/CISTERNA 1/2,148,126
VALVULA FOSET P/CISTERNA 3/4,305,263.4
VALVULA DE PASO FOSE 1¨,307.63,236
VALVULA CISTERNA 3/4 ITAL,593,508
BOYA NEGRA P/INODORO,38,32.3
BOQUILLA FREGADERO C/ COLA,83.9,65
BOQUILLA LAV PUSH PVC,182.2,158
BOQUILLA LAV MET PUSH LICO,339,295
BOQUILLA LAV AUTO PVC,116.52,80
BOQUILLA LAV PVC RUDO,85,68
BOMBA P/FUMIGAR 3LT DIESEL,318,275
BOQUILLA FREG PVC,85,75
BOQUILLA FREG METAL,195.77,157
BANDOLA 5/8,55.94,43.4
BANDOLA SANTUL 7/16,76,63
BANDOLA MOSQUETON 5/16,55.94,42.5
BANDOLA CON SEGURO 3/8,69.92,58.2
LLAVE CHORRO NICO 1/2 ZBW,237.3,207
BOMBA LADRONA FONTANA,2500,2095
BOMBA LADRONA SANTUR 1/2 HP,2542.4,2070
BALANCIN P/INODORO MET,34,28
BALANCIN FOSET BOTON,139.83,110
PVC CODO 1/2 X 90 SCH-40,9.32,7.6
PVC CODO 3/4 X 90 SCH-40,12.7,10.3
PVC CODO 1¨X 90 SCH-40,21.2,19.35
PVC CODO 1 1/2 X 90 SCH-40,34,18
CHEQUE VERTICAL SMLT 3/4,343.22,300
PVC CODO 1 1/2X90 DRENAJE,30,25
CONECTOR TRUP P/M H 1/2 (12712),63.6,54
HG CODO 1/4,25.4,23
HG CODO 3/8,23.31,17
HG CODO 1/2,42.4,39.2
CONECTOR TRUP P/M M 5/8 -3/4,63.5,48
HG CODO 3/4,30,20
CONECTOR TRUP P/M H 5/8 - 3/4,63.5,53.4
HG CODO 1,41.95,32
PVC COUPLING 1/2 SCH-40,6.78,5.1
PVC COUPLING 3/4 SCH-40,8.5,5.85
PVC COUPLING 1 SCH-40,12.7,5
PVC COUPLING D 1 1/2 SCH-40,17,8
CEDAZO FREG (CWY0218LM),42.4,35
CHUPON D HULE 1 1/2 - 1 1/4 (49625),21.2,19.2
CERA FAMA INODORO EN CAJA,80.5,70
CERA P/INODORO (CWY0227HL),85,61
CONTROL VOLUMEN AIRE,360.2,310
SIFON SENC FLEX P/FREG,63.5,53
PVC CODO 2X90 DRENAJE,30,25
PVC CODO 3X90 DRENAJE,80,70
PVC CODO 4X90 DRENAJE,110,90
CONECTOR BRONCE 3/4 M/H (12286),107.21,85
PVC CODO 3/4X45,12.7,9
CHEQUE HORIZONTAL ITALY 1/2,326.3,265
CUBRE FALTA 3/8,9.32,4
CHEQUE HORIZOTAL ITALY 3/4,504.24,460
CEDAZO P/ARENA,203.4,187
PVC CODO 1 1/2X45 DRENAJE,18.6,16
PVC CODO 2X45 DRENAJE,21.2,15.3
PVC CODO 3X45 DRENAJE,59.3,50
PVC CODO 4X45 DRENAJE,93,38
CANASTO P/ FREGADERO,42.4,40
PVC CODO 1 X45 SCH,17,12
CHEQUE HORIZONTAL SML1/2,148.3,125
CHEQUE HORIZONTAL 3/4 S,186.5,150
CUBRE FALTA NIQUELADO 1/2¨,11.02,10
CHEQUE HORIZONTAL 3/4 MAX,254.3,225
PVC CODO 1/2X45,9.32,5.87
CHEQUE VERT 1/2 EUROPA,377.11,329
PVC CODO 2X90 SCH 40,51,26
CHEQUE VERTICAL EUROPA 3/4,492,481
CHEQUE VERT 1¨EUROPA,601,578
CEDAZO FREG  SINK (CDWY0218LM) 8002,51,45
PVC CLAN 4 X 3/4,127,86
"PVC COUPLING 4"" SCH40",106,71.1
HG COUPLIN GALV 1/4,23.31,17
HG COUPLIN 3/8,23,20
HG COUPLIN GALV 1/2,30,30
HG COUPLIN 3/4,21.2,17
HG COUPLIN 1,34,30
HG COUPLIN 2¨,,11.9
CINTA APRUEBA DE AGUA,21.2,6.6
HG CODO NIPLE 1/2,26.1,21
CUBREFALTA INOX 1/2,18.64,15
CARZO P/ PUERTA,33.9,30
CHEQUE VERTICAL 1/2 SENCILLO,163.14,140
PVC FIRST 8 OZ,139.83,100
PVC COUPLING 3 DRENAJE,68,68
PVC COUPLING 3,85,51.3
PVC COUPLING 2 SCH-40,34,32.5
DUCHA (CWY0154),105.9,89
DESAGUE P/BAÑERA PUSH,156.77,136
DETAPADOR P/INDORO VERDE,51.27,30
DESGRASANTE K40 32 OZ,156.8,135
DUCHA TELEFONO SHOWER,194.91,165
DUCHA SHOWER (CWY0148),297,285
DUCHA OFERT,233,50
DUCHA SENCILLA CROMADA,127,77.2
Ring,9.32,2.4
EXPRIMIDOR DE LIMON,123,100
ESCOBILLA INODORO,106,95
ESCOBILLON,326.3,283
ESMERIL 1/16,102,90
FITTING M 3/8X1/4 GALV,25.42,18
FITTING M 3/8X3/8 BRONCE,72.03,65.11
FITTING P/PISTOLA,27.96,20.6
FILTRO P/NEVERA 1/4,93.22,80
GUANTE MOTORISTA TELA,38.14,31
INODORO BLANCO AQUASTREAM,4704,4250
INODORO BLANCO EDESA,4915,4800
JUEGO TOALLERO P/BAÑO SML,381,365
JUEGO COPLES 4 PSC 27020,318,261
JUEGO ACCESORIO P/COMPRESOR (19094),1165.3,981
JUNTA ENTRONQUE,51,45
KIT FAMA P/INODORO SEGURYMAX,318,272
KIT P/BOMBA ROJO,139.83,110
KIT P/BOMBA BLANCO,148.3,124
KIT FAMA INODORO ECONOMAX,296.6,241
LLAVE BOLA ROJA 1/2,85,65
LLAVE EMPOSTRAL SAYCO BLM,534,450
LLAVE EMPOSTAL FOSET,805,715
LLAVE LAV AQUAMAX PT2901,263,225
LLAVE LAV MANOS+ PUSH,675.85,200
LLAVE LAV LICO PESADA ACRI,559.32,490
LLAVE BEBEDERO M 1/2,41.95,29.5
LLAVE LAV LICO PESADA P/MET,475,410
LAVAMANO BLANCO 1 HOYO STRAP,0,1505
LLAVE FREG PVC SEN,148.3,125
LLAVE ANG ZBW DOBLE 1/2 X 3/8 3/8,165.2,161
LLAVE LAV PUSH WJ500036,614.4,530
LLAVE ANG PVC 1/2X 1/2,63.55,50
LLAVE BOLA AMARILLA 1/2,169.5,110
LLAVE BOLA AMARILLA 1¨,297,250
LLAVE BOLA ROJA 3/4,119,95
LLAVE ANG CLEMO DOBLE 1/2X3/8,161,140
LLAVE ANG LUJO 1/2X1/2,105.93,85
LLAVE BOLA LICO PVC  1¨,68,58
BOQUILLA LAVADERO,51,48
LLAVE BOLA LICO PVC 1 1/2,123,107
LLAVE BOLA LICO PVC 2´´,223.73,175
LLAVE ANG 3/8 DOBLE AGUAMAX,136,115
LAVAMANO BLANCO 1 H  820 AGUAMAX,2203.4,2068
LLAVE ANG FLEX 1/2X3/8X3/8,102.54,80
LIMPIA CRISTALES 32 OZ,116.52,80
LLAVE BOLA  1/2 INOXI CROMADA,122.9,110
NIPLE NIQUELADO 3/8 X 2 1/2,21.2,16
NIPLE GALVANIZADO 3/8 X 2,13,11.12
LLAVE CUÑA 3/4 FOSET (49018),318,236
LLAVE LAV PVC,233,195
LLAVE CHORRO 1/2 PRETUL (23146),140,119
LLAVE CHORRO PVC 3/4 (CWT0347),28.71,22
LLAVE BOLA ITALY PN40  3/4,318,250
LLAVE BOLA ITALY 1/2,233,150
LEJIAS,85,75
LLAVE BOLA LICO PVC 1/2,42.4,37
LLAVE ANGULAR 1/2 X 1/2,65.25,45
LLAVE ANG CENT 1/2X3/8,163.14,130
MEZCLADORA  PVC LAVABO,530,495
LLAVE CUÑA 3/4,237.71,195
LLAVE CHORRO FOSET 1/2,229,200
LLAVE CHORRO FOSET 3/4,339,300
LLAVE ANG SML 1/2X3/8,161,140
LLAVE ANG AGUA MAX  3/8 X 3/8,136,115
LLAVE CUÑA FOSET 1/2,275.4,230
LLAVE BOLA PVC FOSET 1/2,63.55,53.4
LLAVE BOLA PVC FOSET 3/4,72.03,59.5
CANDADO TOTAL 90MM TLK329,932.2,801
LLAVE CHORRO 1/2 BZ4,114.4,98
LLAVE EMPOSTRAL T/NICO SML,419.5,350
LLAVE EMPOSTRAL PP LICO,593.22,485
LLAVE CHORRO 1/2 C/PORT CAND,136,112
LLAVE ANG EASTMAN 1/2X 3/8,157,135
LLAVE ORINAR,148,40
LLAVE BOLA PVC 1´´,51.27,40
MEZCLADORA MONO P/LAV (8210Z),1078,930
LLAVE MEC SML #10,33.9,25
MANGUERA LAV FXF1224 1/2X24'',119,105
MEZCLADORA FREG PVC AGUAMAX,445,390
MANGUERA LAV BRASS CRAFT 1/2X3/8X20,88.56,40
MANGUERA P/MEZC MONO 3/8X24**,148.3,140
MANGUERA REF 1/2 X100,932,688
MANGUERA LAV FOSET1/2X1/2X16,195,168.22
MEZCLADORA BAÑ LICO 6134-A,1779.66,1600
MANOMETRO BOMBA YTALI,157,125
MANGUERA LAV LICO 1/2 X 3/8 X 20¨,93.22,76
MANGUERA LAV PERFLEX  1/2 X 3/8 X 30,125.85,99
MANGUERA INOD CWF0135,106,77
MEZCLADORA BAÑ LICO,1864.4,1491
MANGUERA DUCHA P3013,106,92
MANGUERA LAV 20¨¨ YARI,85,76
MANGUERA INOD LICO 18´´,97.5,83.79
MANGUERA LAV CLEMO 24´´,93.22,76.5
LLAVE FREG T/NICO,792.37,650
MANGUERA LAV YARI 1/2X18¨¨,85,71.5
MANOMETRO GENEBRE C/GLISERINA,593,500
MANGUERA INOD REGA 24´´,72,59
MANGUERA INOD KOSMO 7/8 X 3/8 X 16,83.9,60
MANGUERA PEFLEX P/MONOMANDO 3/8X20**,102.54,82
MANGUERA PEFLEX P/MONOMANDO 3/8X24**,116.52,90
MANGUERA GRIVEN P/LAVADORA,93.22,60
MEZCLADORA LAV AQUAMAX PVC,449.15,395
MEZCLADORA FREG T/SAYCO SML,932.2,765
MEZCLADORA FREG PP ZBW,911,800
MANGUERA LAV LICO 18´´,85,72
MANGUERA INOD BLAC 18´´,72,60
NIPLE FOSET GALVANIZADO  3/4X3,34,29.5
NIPLE FOSET GALVANIZADO 3/4X6,53.6,54
NIPLE GALVANIZADO 3/8 X4,30,23.6
NIPLE NIQUELADO 1/2 X 2 1/2,25.4,17
CONECTOR BRONCE 3/4 M/H (CWY0101),55.94,42
NIPLE GALVANIZADO 1/2 X11,42,19
NIPLE INOX 1/2 X 2 1/2,74.58,66
NIPLE BRONCE 3/8X2,65.25,53
NIPLE BRONCE CURVO,72,62.5
NIPLE NIQUELADO 1/2 X2,21.18,15
NIPLE GALBANIZADO 1/2X3,18.64,14
NIPLE GALBANIZADO 1/2X2 1/2,17,13.77
NIPLE NIQUELADO 1/2X3,30,25
NIPLE NIQUELADO 1/2 X 5,32.63,25
NIPLE GALVANIZADO 1X3,50.8,41.5
NIPLE GALVANIZADO 1X2,18.64,11
NIPLE GARVANIZADO 1/2 X 2,13.98,10
NIPLE GALVANIZADO 1/2 X4,23.31,18
CEMENTO CONT  COPEY  LIBRA,237.3,206
PEGA RATA BLANCA GRAD,72,68
PEGA RATA BLANCA PEQ,51,45
PVC LANCO AZUL  4 OZ,220.34,226
PVC LANCO 1 OZ TP-248-20,67.8,59
PVC LANCO CPVC 4 OZ SM-246-8,226,136.7
PAPELERA,106,92.7
PVC LANCO AZUL 8 OZ SM-248-7,318,246
PVC LANCO,0,143.6
PERA CORFLEX,157,135
PVC LANCO CLEAR 8 OZ,250,172
PVC LANCO CLEAR 4 OZ,148.3,106
PVC LANCO AZUL 16 OZ SM-248-6,678,623
PARRILLA,42,35
CEMENTO COPEY PVC 4 OZ,85,76
PALO ESCOBA,38.2,35
